campaign_id,title,description,brand_name,category,platform,budget,duration_days,target_age_group,target_gender,min_followers,min_engagement,deliverables,status,brand_reputation,created_at
IN_CMP_00444,Paytm - Travel & Tourism Campaign,Promote Paytm products to 18-24 audience,Paytm,Travel & Tourism,Facebook,6697.53,30,18-24,Female,12721,2.4,"Live Session,Post,Story",draft,3.36,2025-07-18T00:00:00
IN_CMP_00445,Nestle India - Beauty & Makeup Campaign,Promote Nestle India products to 25-34 audience,Nestle India,Beauty & Makeup,LinkedIn,33976.2,21,25-34,Female,29800,5.4,"Live Session,Review,Video",completed,4.13,2025-07-24T00:00:00
IN_CMP_00446,Realme - News & Current Affairs Campaign,Promote Realme products to 25-34 audience,Realme,News & Current Affairs,Instagram,24694.85,14,25-34,Male,6787,2.8,"Post,Live Session,Story",active,4.74,2025-07-09T00:00:00
IN_CMP_00447,Byju's - Travel & Tourism Campaign,Promote Byju's products to 25-34 audience,Byju's,Travel & Tourism,Facebook,17639.12,14,25-34,Male,17297,2.5,"Reel,Story,Post,Review",completed,3.83,2025-08-31T00:00:00
IN_CMP_00448,Swiggy - Fashion & Lifestyle Campaign,Promote Swiggy products to 25-34 audience,Swiggy,Fashion & Lifestyle,Instagram,10382.04,14,25-34,All,15680,4.7,"Post,Reel,Review",active,3.52,2025-08-16T00:00:00
IN_CMP_00449,Flipkart - Devotional & Spirituality Campaign,Promote Flipkart products to 35-44 audience,Flipkart,Devotional & Spirituality,Facebook,19933.61,14,35-44,Female,10464,3.4,Reel,completed,3.49,2025-07-30T00:00:00
IN_CMP_00450,Unacademy - Gaming Campaign,Promote Unacademy products to 25-34 audience,Unacademy,Gaming,YouTube,80391.6,45,25-34,Male,82968,5.9,Reel,active,2.18,2025-07-15T00:00:00
IN_CMP_00451,Byju's - Fashion & Lifestyle Campaign,Promote Byju's products to 18-34 audience,Byju's,Fashion & Lifestyle,Instagram,79069.17,7,18-34,All,46985,5.8,Video,completed,3.44,2025-07-27T00:00:00
IN_CMP_00452,Wow Skin Science - Music & Dance Campaign,Promote Wow Skin Science products to 35-44 audience,Wow Skin Science,Music & Dance,LinkedIn,6988.13,21,35-44,All,17008,4.0,"Review,Video",completed,3.87,2025-07-13T00:00:00
IN_CMP_00453,Amazon India - Entertainment & Comedy Campaign,Promote Amazon India products to 18-34 audience,Amazon India,Entertainment & Comedy,Instagram,10846.74,7,18-34,Female,19166,3.5,"Post,Reel",active,3.19,2025-09-04T00:00:00
IN_CMP_00454,PhonePe - Regional Content Campaign,Promote PhonePe products to 18-34 audience,PhonePe,Regional Content,YouTube,56418.38,7,18-34,Female,53666,5.8,Post,active,3.14,2025-10-04T00:00:00
IN_CMP_00455,Tata - Regional Content Campaign,Promote Tata products to 18-24 audience,Tata,Regional Content,Twitter,18928.17,21,18-24,All,23544,3.5,Review,draft,3.81,2025-10-12T00:00:00
IN_CMP_00456,PhonePe - Sports & Cricket Campaign,Promote PhonePe products to 35-44 audience,PhonePe,Sports & Cricket,Instagram,6480.95,21,35-44,Female,21702,3.6,Live Session,draft,4.57,2025-08-31T00:00:00
IN_CMP_00457,Wow Skin Science - Fashion & Lifestyle Campaign,Promote Wow Skin Science products to 18-24 audience,Wow Skin Science,Fashion & Lifestyle,Twitter,31879.92,7,18-24,All,30652,5.3,"Post,Live Session",draft,2.67,2025-07-22T00:00:00
IN_CMP_00458,Boat - Travel & Tourism Campaign,Promote Boat products to 18-34 audience,Boat,Travel & Tourism,Twitter,85561.27,21,18-34,All,69707,4.2,Story,draft,4.03,2025-08-09T00:00:00
IN_CMP_00459,Wow Skin Science - News & Current Affairs Campaign,Promote Wow Skin Science products to 35-44 audience,Wow Skin Science,News & Current Affairs,Facebook,321686.8,14,35-44,All,288239,2.8,"Story,Reel,Post",completed,3.69,2025-08-24T00:00:00
IN_CMP_00460,PhonePe - Food & Cooking Campaign,Promote PhonePe products to 18-34 audience,PhonePe,Food & Cooking,YouTube,17220.34,14,18-34,All,11065,4.7,"Reel,Live Session,Post",active,4.24,2025-07-07T00:00:00
IN_CMP_00461,Xiaomi - Entertainment & Comedy Campaign,Promote Xiaomi products to 18-24 audience,Xiaomi,Entertainment & Comedy,Twitter,10662.15,21,18-24,Female,11370,2.7,Review,completed,4.43,2025-09-08T00:00:00
IN_CMP_00462,Dream11 - Finance & Investment Campaign,Promote Dream11 products to 35-44 audience,Dream11,Finance & Investment,Facebook,81610.46,21,35-44,All,96950,3.7,Reel,active,3.15,2025-07-01T00:00:00
IN_CMP_00463,Paytm - Gaming Campaign,Promote Paytm products to 25-34 audience,Paytm,Gaming,Instagram,8314.76,14,25-34,Male,20252,4.3,Review,completed,4.49,2025-08-30T00:00:00
IN_CMP_00464,Mamaearth - Entertainment & Comedy Campaign,Promote Mamaearth products to 18-34 audience,Mamaearth,Entertainment & Comedy,LinkedIn,5682.91,30,18-34,Female,15665,5.0,"Video,Live Session",completed,4.07,2025-07-26T00:00:00
IN_CMP_00465,Zomato - Health & Fitness Campaign,Promote Zomato products to 18-34 audience,Zomato,Health & Fitness,Instagram,5846.17,7,18-34,All,13479,4.9,"Video,Reel,Story,Live Session",active,4.08,2025-05-26T00:00:00
IN_CMP_00466,Amazon India - Beauty & Makeup Campaign,Promote Amazon India products to 35-44 audience,Amazon India,Beauty & Makeup,Facebook,29121.62,14,35-44,Female,44825,4.3,Story,active,4.32,2025-10-09T00:00:00
IN_CMP_00467,Sugar Cosmetics - Technology & Gadgets Campaign,Promote Sugar Cosmetics products to 18-24 audience,Sugar Cosmetics,Technology & Gadgets,YouTube,10429.59,14,18-24,All,18186,3.5,"Video,Reel",draft,3.92,2025-10-16T00:00:00
IN_CMP_00468,CRED - Education & Skills Campaign,Promote CRED products to 25-34 audience,CRED,Education & Skills,Facebook,20353.77,30,25-34,All,9786,4.8,Post,completed,4.61,2025-10-27T00:00:00
IN_CMP_00469,Zomato - Entertainment & Comedy Campaign,Promote Zomato products to 18-24 audience,Zomato,Entertainment & Comedy,Instagram,59509.5,21,18-24,Male,88192,3.0,"Video,Live Session",completed,3.52,2025-09-06T00:00:00
IN_CMP_00470,Flipkart - Sports & Cricket Campaign,Promote Flipkart products to 35-44 audience,Flipkart,Sports & Cricket,LinkedIn,18572.4,45,35-44,All,21021,4.4,Review,active,4.23,2025-05-20T00:00:00
IN_CMP_00471,Nestle India - Health & Fitness Campaign,Promote Nestle India products to 18-34 audience,Nestle India,Health & Fitness,LinkedIn,6098.33,7,18-34,All,8602,3.6,"Reel,Story",draft,3.51,2025-10-18T00:00:00
IN_CMP_00472,Reliance - Food & Cooking Campaign,Promote Reliance products to 25-34 audience,Reliance,Food & Cooking,Facebook,5022.88,45,25-34,Female,12265,2.0,"Review,Reel",active,4.04,2025-07-24T00:00:00
IN_CMP_00473,Reliance - Regional Content Campaign,Promote Reliance products to 18-24 audience,Reliance,Regional Content,Facebook,7858.31,14,18-24,All,21563,2.5,"Post,Review,Story,Video",draft,4.15,2025-10-29T00:00:00
IN_CMP_00474,Myntra - Sports & Cricket Campaign,Promote Myntra products to 25-34 audience,Myntra,Sports & Cricket,Facebook,195460.1,30,25-34,All,561103,3.8,"Review,Reel",active,3.62,2025-06-05T00:00:00
IN_CMP_00475,Reliance - Gaming Campaign,Promote Reliance products to 25-34 audience,Reliance,Gaming,Instagram,314545.99,7,25-34,All,226396,3.4,Review,completed,3.9,2025-11-01T00:00:00
IN_CMP_00476,Zomato - Fashion & Lifestyle Campaign,Promote Zomato products to 25-34 audience,Zomato,Fashion & Lifestyle,Instagram,20490.65,14,25-34,All,20105,2.5,"Post,Reel",active,4.16,2025-08-31T00:00:00
IN_CMP_00477,Myntra - Entertainment & Comedy Campaign,Promote Myntra products to 35-44 audience,Myntra,Entertainment & Comedy,LinkedIn,6770.79,14,35-44,All,7388,3.2,Post,completed,3.86,2025-11-10T00:00:00
IN_CMP_00478,Xiaomi - Entertainment & Comedy Campaign,Promote Xiaomi products to 18-24 audience,Xiaomi,Entertainment & Comedy,Instagram,15695.17,7,18-24,All,12608,4.6,"Review,Post,Video,Live Session",active,3.52,2025-08-09T00:00:00
IN_CMP_00479,Nykaa - News & Current Affairs Campaign,Promote Nykaa products to 35-44 audience,Nykaa,News & Current Affairs,YouTube,5493.15,7,35-44,All,9062,4.4,Story,active,4.02,2025-06-16T00:00:00
IN_CMP_00480,Reliance - Music & Dance Campaign,Promote Reliance products to 25-34 audience,Reliance,Music & Dance,LinkedIn,24682.96,14,25-34,All,5678,4.1,"Live Session,Reel",active,4.37,2025-06-18T00:00:00
IN_CMP_00481,Unacademy - Health & Fitness Campaign,Promote Unacademy products to 25-34 audience,Unacademy,Health & Fitness,Instagram,104420.62,14,25-34,All,832189,3.4,"Live Session,Review",completed,4.94,2025-06-02T00:00:00
IN_CMP_00482,Realme - Devotional & Spirituality Campaign,Promote Realme products to 18-24 audience,Realme,Devotional & Spirituality,LinkedIn,5764.2,14,18-24,Female,15305,4.2,Video,active,4.12,2025-07-30T00:00:00
IN_CMP_00483,Flipkart - Fashion & Lifestyle Campaign,Promote Flipkart products to 35-44 audience,Flipkart,Fashion & Lifestyle,Facebook,31832.51,14,35-44,All,65938,3.1,"Video,Live Session,Review",active,3.17,2025-09-27T00:00:00
IN_CMP_00484,Nykaa - Finance & Investment Campaign,Promote Nykaa products to 35-44 audience,Nykaa,Finance & Investment,Facebook,85802.66,30,35-44,Female,42502,5.4,"Post,Live Session,Review,Reel",active,3.43,2025-10-09T00:00:00
IN_CMP_00485,OnePlus - News & Current Affairs Campaign,Promote OnePlus products to 18-24 audience,OnePlus,News & Current Affairs,Instagram,10453.19,21,18-24,All,5882,2.5,"Story,Post,Review,Live Session",active,2.29,2025-07-26T00:00:00
IN_CMP_00486,PhonePe - Regional Content Campaign,Promote PhonePe products to 18-24 audience,PhonePe,Regional Content,Instagram,8877.74,45,18-24,All,14157,4.3,"Post,Review",completed,4.64,2025-07-12T00:00:00
IN_CMP_00487,boAt Lifestyle - Health & Fitness Campaign,Promote boAt Lifestyle products to 35-44 audience,boAt Lifestyle,Health & Fitness,Twitter,116754.71,45,35-44,All,423268,2.5,Review,completed,4.47,2025-06-03T00:00:00
IN_CMP_00488,Mamaearth - Fashion & Lifestyle Campaign,Promote Mamaearth products to 35-44 audience,Mamaearth,Fashion & Lifestyle,Facebook,8292.59,7,35-44,All,10843,2.8,"Live Session,Video",completed,4.62,2025-08-17T00:00:00
IN_CMP_00489,Sugar Cosmetics - Entertainment & Comedy Campaign,Promote Sugar Cosmetics products to 18-34 audience,Sugar Cosmetics,Entertainment & Comedy,LinkedIn,9288.33,21,18-34,Female,15600,4.9,"Review,Video",completed,4.46,2025-06-21T00:00:00
IN_CMP_00490,Paytm - Food & Cooking Campaign,Promote Paytm products to 18-24 audience,Paytm,Food & Cooking,Facebook,7622.66,30,18-24,Male,22570,3.6,"Story,Post",active,3.84,2025-11-10T00:00:00
IN_CMP_00491,Wow Skin Science - News & Current Affairs Campaign,Promote Wow Skin Science products to 18-34 audience,Wow Skin Science,News & Current Affairs,Twitter,14421.93,14,18-34,All,18247,4.0,"Reel,Live Session,Post",active,3.84,2025-06-13T00:00:00
IN_CMP_00492,Byju's - News & Current Affairs Campaign,Promote Byju's products to 35-44 audience,Byju's,News & Current Affairs,YouTube,8888.37,7,35-44,All,5485,5.0,"Story,Review",completed,2.44,2025-08-17T00:00:00
IN_CMP_00493,HUL - Travel & Tourism Campaign,Promote HUL products to 18-34 audience,HUL,Travel & Tourism,YouTube,6315.34,30,18-34,Female,11857,4.3,"Live Session,Reel",active,4.86,2025-07-01T00:00:00
IN_CMP_00494,Boat - Gaming Campaign,Promote Boat products to 18-34 audience,Boat,Gaming,Instagram,15411.78,21,18-34,All,17871,4.0,Reel,completed,3.99,2025-08-11T00:00:00
IN_CMP_00495,PhonePe - Fashion & Lifestyle Campaign,Promote PhonePe products to 18-34 audience,PhonePe,Fashion & Lifestyle,Facebook,22758.47,21,18-34,All,7814,3.2,Post,draft,4.26,2025-10-19T00:00:00
IN_CMP_00496,Unacademy - Food & Cooking Campaign,Promote Unacademy products to 18-34 audience,Unacademy,Food & Cooking,LinkedIn,57745.29,7,18-34,All,50105,5.9,"Live Session,Post",draft,4.05,2025-11-05T00:00:00
IN_CMP_00497,Xiaomi - News & Current Affairs Campaign,Promote Xiaomi products to 18-34 audience,Xiaomi,News & Current Affairs,YouTube,14463.34,7,18-34,All,21945,3.9,"Story,Review",active,3.8,2025-06-03T00:00:00
IN_CMP_00498,Flipkart - News & Current Affairs Campaign,Promote Flipkart products to 18-24 audience,Flipkart,News & Current Affairs,Facebook,16806.68,21,18-24,All,21289,2.6,"Reel,Video,Review,Story",active,4.17,2025-10-29T00:00:00
IN_CMP_00499,Wow Skin Science - Regional Content Campaign,Promote Wow Skin Science products to 18-24 audience,Wow Skin Science,Regional Content,Facebook,22693.2,7,18-24,All,17941,3.3,Live Session,completed,4.44,2025-05-18T00:00:00
IN_CMP_00500,Asian Paints - Gaming Campaign,Promote Asian Paints products to 18-24 audience,Asian Paints,Gaming,Facebook,9164.11,14,18-24,All,9499,2.9,"Live Session,Post",completed,3.44,2025-09-09T00:00:00
IN_CMP_00501,Boat - Music & Dance Campaign,Promote Boat products to 25-34 audience,Boat,Music & Dance,LinkedIn,44467.83,21,25-34,All,56512,5.7,"Story,Live Session",active,2.63,2025-06-20T00:00:00
IN_CMP_00502,Flipkart - Music & Dance Campaign,Promote Flipkart products to 25-34 audience,Flipkart,Music & Dance,Facebook,20286.27,30,25-34,All,5224,4.9,"Reel,Live Session",completed,2.89,2025-06-15T00:00:00
IN_CMP_00503,Mamaearth - Technology & Gadgets Campaign,Promote Mamaearth products to 18-24 audience,Mamaearth,Technology & Gadgets,LinkedIn,6524.05,14,18-24,Female,20501,4.8,"Post,Reel,Live Session,Story",active,3.44,2025-05-21T00:00:00
IN_CMP_00504,Nykaa - Travel & Tourism Campaign,Promote Nykaa products to 18-24 audience,Nykaa,Travel & Tourism,YouTube,10996.64,14,18-24,Male,5584,2.8,Story,draft,4.4,2025-06-01T00:00:00
IN_CMP_00505,PhonePe - Fashion & Lifestyle Campaign,Promote PhonePe products to 35-44 audience,PhonePe,Fashion & Lifestyle,LinkedIn,31461.99,14,35-44,All,25641,3.1,"Video,Reel,Live Session",active,4.55,2025-09-21T00:00:00
IN_CMP_00506,Dream11 - Finance & Investment Campaign,Promote Dream11 products to 18-34 audience,Dream11,Finance & Investment,YouTube,23450.12,30,18-34,All,14689,3.4,"Video,Post,Live Session",active,4.27,2025-07-03T00:00:00
IN_CMP_00507,Flipkart - Sports & Cricket Campaign,Promote Flipkart products to 18-24 audience,Flipkart,Sports & Cricket,Twitter,8358.39,7,18-24,Male,17381,4.7,"Review,Reel",active,4.35,2025-06-25T00:00:00
IN_CMP_00508,Zomato - Gaming Campaign,Promote Zomato products to 25-34 audience,Zomato,Gaming,LinkedIn,5873.82,21,25-34,All,14521,2.0,"Review,Story",completed,2.26,2025-07-24T00:00:00
IN_CMP_00509,PhonePe - Technology & Gadgets Campaign,Promote PhonePe products to 18-34 audience,PhonePe,Technology & Gadgets,Facebook,26829.18,45,18-34,All,41888,3.8,"Post,Review,Story,Live Session",completed,3.98,2025-08-04T00:00:00
IN_CMP_00510,OnePlus - Technology & Gadgets Campaign,Promote OnePlus products to 35-44 audience,OnePlus,Technology & Gadgets,YouTube,11546.96,14,35-44,Female,24477,4.3,Video,completed,3.68,2025-09-18T00:00:00
IN_CMP_00511,Reliance - Health & Fitness Campaign,Promote Reliance products to 25-34 audience,Reliance,Health & Fitness,Facebook,10077.64,45,25-34,All,9020,4.3,"Reel,Story",active,3.18,2025-07-03T00:00:00
IN_CMP_00512,Sugar Cosmetics - Education & Skills Campaign,Promote Sugar Cosmetics products to 18-34 audience,Sugar Cosmetics,Education & Skills,Twitter,22523.02,7,18-34,Female,21219,3.0,Story,draft,4.67,2025-10-27T00:00:00
IN_CMP_00513,Boat - Devotional & Spirituality Campaign,Promote Boat products to 35-44 audience,Boat,Devotional & Spirituality,LinkedIn,26501.11,7,35-44,All,62989,3.8,"Reel,Post",active,4.88,2025-06-28T00:00:00
IN_CMP_00514,Xiaomi - News & Current Affairs Campaign,Promote Xiaomi products to 25-34 audience,Xiaomi,News & Current Affairs,Instagram,17961.73,14,25-34,Female,22645,4.5,Story,active,4.47,2025-11-01T00:00:00
IN_CMP_00515,Nestle India - Beauty & Makeup Campaign,Promote Nestle India products to 18-34 audience,Nestle India,Beauty & Makeup,YouTube,18403.09,14,18-34,All,20012,2.4,"Review,Live Session,Post,Reel",completed,3.8,2025-06-20T00:00:00
IN_CMP_00516,Unacademy - Education & Skills Campaign,Promote Unacademy products to 25-34 audience,Unacademy,Education & Skills,Instagram,8737.82,14,25-34,All,10753,3.8,"Post,Review",completed,4.54,2025-08-31T00:00:00
IN_CMP_00517,Asian Paints - Music & Dance Campaign,Promote Asian Paints products to 35-44 audience,Asian Paints,Music & Dance,LinkedIn,43535.74,14,35-44,All,90257,3.1,"Reel,Review,Post,Video",completed,4.77,2025-07-14T00:00:00
IN_CMP_00518,Noise - Health & Fitness Campaign,Promote Noise products to 18-24 audience,Noise,Health & Fitness,Twitter,7764.74,21,18-24,All,16433,3.5,Post,active,4.01,2025-10-02T00:00:00
IN_CMP_00519,Wow Skin Science - Finance & Investment Campaign,Promote Wow Skin Science products to 18-34 audience,Wow Skin Science,Finance & Investment,Twitter,17410.17,14,18-34,Female,16205,2.4,Live Session,completed,3.65,2025-06-23T00:00:00
IN_CMP_00520,Dream11 - Education & Skills Campaign,Promote Dream11 products to 25-34 audience,Dream11,Education & Skills,Facebook,13826.26,21,25-34,All,11726,2.9,"Live Session,Review,Video,Post",completed,4.0,2025-06-08T00:00:00
IN_CMP_00521,Wow Skin Science - Sports & Cricket Campaign,Promote Wow Skin Science products to 35-44 audience,Wow Skin Science,Sports & Cricket,YouTube,17889.52,21,35-44,All,6932,3.5,"Review,Live Session",completed,2.74,2025-06-22T00:00:00
IN_CMP_00522,Myntra - Beauty & Makeup Campaign,Promote Myntra products to 25-34 audience,Myntra,Beauty & Makeup,Facebook,80281.4,30,25-34,All,47684,3.5,Story,active,3.05,2025-08-21T00:00:00
IN_CMP_00523,Sugar Cosmetics - Beauty & Makeup Campaign,Promote Sugar Cosmetics products to 35-44 audience,Sugar Cosmetics,Beauty & Makeup,YouTube,66552.88,30,35-44,All,30434,4.2,"Story,Post",active,2.74,2025-11-07T00:00:00
IN_CMP_00524,CRED - Entertainment & Comedy Campaign,Promote CRED products to 25-34 audience,CRED,Entertainment & Comedy,YouTube,11964.57,7,25-34,Female,23194,4.3,"Live Session,Story,Video,Reel",active,2.43,2025-06-05T00:00:00
IN_CMP_00525,Swiggy - News & Current Affairs Campaign,Promote Swiggy products to 35-44 audience,Swiggy,News & Current Affairs,LinkedIn,11786.74,7,35-44,Female,20554,4.4,"Review,Video",active,4.69,2025-10-27T00:00:00
IN_CMP_00526,OnePlus - Fashion & Lifestyle Campaign,Promote OnePlus products to 25-34 audience,OnePlus,Fashion & Lifestyle,Facebook,13056.07,7,25-34,All,18204,3.1,"Video,Post,Review",draft,4.16,2025-06-28T00:00:00
IN_CMP_00527,Tata - Technology & Gadgets Campaign,Promote Tata products to 18-24 audience,Tata,Technology & Gadgets,Facebook,7209.76,30,18-24,All,23286,2.5,"Story,Review,Live Session",draft,3.78,2025-06-19T00:00:00
IN_CMP_00528,Unacademy - Sports & Cricket Campaign,Promote Unacademy products to 18-24 audience,Unacademy,Sports & Cricket,Instagram,20599.06,45,18-24,Male,21530,3.0,Review,active,4.11,2025-07-19T00:00:00
IN_CMP_00529,Tata - Entertainment & Comedy Campaign,Promote Tata products to 35-44 audience,Tata,Entertainment & Comedy,YouTube,15225.2,21,35-44,All,16805,2.6,Live Session,draft,4.76,2025-10-24T00:00:00
IN_CMP_00530,Byju's - Finance & Investment Campaign,Promote Byju's products to 18-34 audience,Byju's,Finance & Investment,Facebook,28359.58,7,18-34,Male,70492,5.9,"Review,Video",completed,4.59,2025-11-11T00:00:00
IN_CMP_00531,CRED - Entertainment & Comedy Campaign,Promote CRED products to 18-34 audience,CRED,Entertainment & Comedy,Twitter,18957.63,45,18-34,All,8260,4.3,"Reel,Post,Video,Story",draft,3.69,2025-10-28T00:00:00
IN_CMP_00532,Myntra - Music & Dance Campaign,Promote Myntra products to 25-34 audience,Myntra,Music & Dance,Twitter,38786.32,21,25-34,Female,80551,4.2,"Story,Review",active,3.61,2025-09-28T00:00:00
IN_CMP_00533,CRED - Gaming Campaign,Promote CRED products to 18-34 audience,CRED,Gaming,Twitter,8434.56,21,18-34,Female,23763,3.8,Story,completed,3.95,2025-08-12T00:00:00
IN_CMP_00534,PhonePe - Beauty & Makeup Campaign,Promote PhonePe products to 18-24 audience,PhonePe,Beauty & Makeup,LinkedIn,54555.73,14,18-24,All,75259,3.4,Post,draft,4.35,2025-09-16T00:00:00
